,id,title_original,title_normalized,source_page,region,ai_category,ingredient_json,instruction,region_clean,province_group,category
546,MR_517_01,OBLOK OBLOK DAUN SINGKONG,Oblok Oblok Daun Singkong,517,,Sayuran,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""daun singkong 2 ikt."", ""item_original"": ""daun singkong"", ""item_normalized"": ""daun singkong"", ""quantity"": 2.0, ""unit"": ""ikat""}, {""original_text"": ""kelapa setengah tua 1/2 btr."", ""item_original"": ""kelapa setengah tua"", ""item_normalized"": ""kelapa setengah tua"", ""quantity"": 0.5, ""unit"": ""butir""}, {""original_text"": ""teri 1/2 ons"", ""item_original"": ""teri"", ""item_normalized"": ""teri"", ""quantity"": 0.5, ""unit"": ""ons""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 4 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 4.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 2 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 2.0, ""unit"": ""siung""}, {""original_text"": ""lombok merah 2 bh."", ""item_original"": ""lombok merah"", ""item_normalized"": ""cabai merah"", ""quantity"": 2.0, ""unit"": ""buah""}, {""original_text"": ""kentjur 1 rdj."", ""item_original"": ""kentjur"", ""item_normalized"": ""kencur"", ""quantity"": 1.0, ""unit"": ""ruas""}, {""original_text"": ""laos 1 pt."", ""item_original"": ""laos"", ""item_normalized"": ""lengkuas"", ""quantity"": 1.0, ""unit"": ""potong""}, {""original_text"": ""daun salam 2 lbr."", ""item_original"": ""daun salam"", ""item_normalized"": ""daun salam"", ""quantity"": 2.0, ""unit"": ""lembar""}, {""original_text"": ""gula merah 1 sdm."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""terasi 1 sdt."", ""item_original"": ""terasi"", ""item_normalized"": ""terasi"", ""quantity"": 1.0, ""unit"": ""sendok teh""}]}]","Daun singkong ditjutji, di-potong², direbus.
Kelapa diparut.
Teri ditjutji.
Bumbu² dihaluskan, ketjuali laos dan salam.
Semua bumbu, kelapa parut dan teri dimasukkan dalam rebusan daun singkong.
Direbus sampai masak.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
547,MR_517_02,OBLOK OBLOK ONTJOM,Oblok Oblok Oncom,517,,Sayuran,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""ontjom 2 pt. besar"", ""item_original"": ""ontjom"", ""item_normalized"": ""oncom"", ""quantity"": 2.0, ""unit"": ""potong besar""}, {""original_text"": ""daun melindjo 1 ons"", ""item_original"": ""daun melindjo"", ""item_normalized"": ""daun melinjo"", ""quantity"": 1.0, ""unit"": ""ons""}, {""original_text"": ""santan 2 gls."", ""item_original"": ""santan"", ""item_normalized"": ""santan"", ""quantity"": 2.0, ""unit"": ""gelas""}, {""original_text"": ""minjak goreng 2 sdm."", ""item_original"": ""minjak goreng"", ""item_normalized"": ""minyak goreng"", ""quantity"": 2.0, ""unit"": ""sendok makan""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 3 bt."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 3.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 2 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 2.0, ""unit"": ""siung""}, {""original_text"": ""lombok hidjau 2 bdj."", ""item_original"": ""lombok hidjau"", ""item_normalized"": ""cabai hijau"", ""quantity"": 2.0, ""unit"": ""biji""}, {""original_text"": ""lombok rawit 10 bdj."", ""item_original"": ""lombok rawit"", ""item_normalized"": ""cabai rawit"", ""quantity"": 10.0, ""unit"": ""biji""}, {""original_text"": ""salam 1 lbr."", ""item_original"": ""salam"", ""item_normalized"": ""daun salam"", ""quantity"": 1.0, ""unit"": ""lembar""}, {""original_text"": ""laos 1 iris"", ""item_original"": ""laos"", ""item_normalized"": ""lengkuas"", ""quantity"": 1.0, ""unit"": ""iris""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}]}]",,,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
548,MR_518_01,OBLOK OBLOK TEMPE BOSOK,Oblok Oblok Tempe Busuk,518,Purwokerto,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""tempe bosok 5 pt."", ""item_original"": ""tempe bosok"", ""item_normalized"": ""tempe busuk"", ""quantity"": 5.0, ""unit"": ""potong""}, {""original_text"": ""daun melindjo 1 ikt."", ""item_original"": ""daun melindjo"", ""item_normalized"": ""daun melinjo"", ""quantity"": 1.0, ""unit"": ""ikat""}, {""original_text"": ""petai 10 mata"", ""item_original"": ""petai"", ""item_normalized"": ""petai"", ""quantity"": 10.0, ""unit"": ""mata""}, {""original_text"": ""kelapa ½ btr."", ""item_original"": ""kelapa"", ""item_normalized"": ""kelapa"", ""quantity"": 0.5, ""unit"": ""butir""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 4 btr."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 4.0, ""unit"": ""butir""}, {""original_text"": ""lombok merah 10 bdj."", ""item_original"": ""lombok merah"", ""item_normalized"": ""cabai merah"", ""quantity"": 10.0, ""unit"": ""biji""}, {""original_text"": ""laos 1 pt."", ""item_original"": ""laos"", ""item_normalized"": ""lengkuas"", ""quantity"": 1.0, ""unit"": ""potong""}, {""original_text"": ""daun salam 1 lbr."", ""item_original"": ""daun salam"", ""item_normalized"": ""daun salam"", ""quantity"": 1.0, ""unit"": ""lembar""}, {""original_text"": ""gula merah 1 sdm."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}]}]","Tempe bosok diiris-iris ketjil.
Lombok diiris jang halus, daun melindjo dipotong-potong.
Kelapa parut, diambil santannja ± 6 gelas.
Bumbu² dihaluskan ketjuali laos dan daun salam, ditumis, dimasukkan daun melindjo. Djika sudah laju dimasukkan tempe, santan terus di-aduk².
Petai diiris ketjil², dimasukkan kedalam nomer 4; direbus sampai matang.",Purwokerto,Jawa Tengah,LAUK PAUK BASAH TIDAK BERKUAH
549,MR_518_02,OBLOK OBLOK TEMPE BUNGKIL,Oblok Oblok Tempe Bungkil,518,,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""tempe bungkil 4 ptg."", ""item_original"": ""tempe bungkil"", ""item_normalized"": ""tempe bungkil"", ""quantity"": 4.0, ""unit"": ""potong""}, {""original_text"": ""kelapa muda ½ bt."", ""item_original"": ""kelapa muda"", ""item_normalized"": ""kelapa muda"", ""quantity"": 0.5, ""unit"": ""butir""}, {""original_text"": ""petai 20 mata"", ""item_original"": ""petai"", ""item_normalized"": ""petai"", ""quantity"": 20.0, ""unit"": ""mata""}, {""original_text"": ""daun kutjai 2 ikat"", ""item_original"": ""daun kutjai"", ""item_normalized"": ""daun kucai"", ""quantity"": 2.0, ""unit"": ""ikat""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 6 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 6.0, ""unit"": ""buah""}, {""original_text"": ""salam 2 lbr."", ""item_original"": ""salam"", ""item_normalized"": ""daun salam"", ""quantity"": 2.0, ""unit"": ""lembar""}]}, {""group_name"": ""bumbu_lanjutan"", ""original_header"": null, ""ingredients"": [{""original_text"": ""bawang putih 2 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 2.0, ""unit"": ""siung""}, {""original_text"": ""lombok hidjau 20 bh."", ""item_original"": ""lombok hidjau"", ""item_normalized"": ""cabai hijau"", ""quantity"": 20.0, ""unit"": ""buah""}, {""original_text"": ""gula merah 2 sdt."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 2.0, ""unit"": ""sendok teh""}, {""original_text"": ""garam 2 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 2.0, ""unit"": ""sendok makan""}]}]","Tempe bungkil di-potong², kelapa dibersihkan diparut, petai dibelah dua, kutjai di-potong² pendek.
Lombok, bawang merah, bawang putih diiris.
Direbus dengan ½ gelas air, dimasukkan semua bumbu dan bahan² jang telah dibersihkan.
Kelapa parut diuli dengan 1 gelas air; dimasukkan dalam bumbu² direbus sampai masak.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
550,MR_519_02,ORAK ARIK,Orak Arik,519,,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""kol atau buntjis ¼ kg."", ""item_original"": ""kol atau buntjis"", ""item_normalized"": ""kol atau buncis"", ""quantity"": 0.25, ""unit"": ""kilogram""}, {""original_text"": ""telur 2 btr."", ""item_original"": ""telur"", ""item_normalized"": ""telur"", ""quantity"": 2.0, ""unit"": ""butir""}, {""original_text"": ""daging ½ ons"", ""item_original"": ""daging"", ""item_normalized"": ""daging"", ""quantity"": 0.5, ""unit"": ""ons""}, {""original_text"": ""minjak goreng 1½ sdm."", ""item_original"": ""minjak goreng"", ""item_normalized"": ""minyak goreng"", ""quantity"": 1.5, ""unit"": ""sendok makan""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 8 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 8.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 2 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 2.0, ""unit"": ""siung""}, {""original_text"": ""lada ¼ sdt."", ""item_original"": ""lada"", ""item_normalized"": ""lada"", ""quantity"": 0.25, ""unit"": ""sendok teh""}, {""original_text"": ""garam ½ sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 0.5, ""unit"": ""sendok makan""}]}]","Daging ditjintjang halus.
Kol atau buntjis diiris halus.
Bawang merah, bawang putih diiris halus.
Lada dan garam dihaluskan.
Bawang merah dan bawang putih ditumis, daging dimasukkan, sesudah itu kol/buntjis dimasukkan djuga ditambah lada, garam jang dihaluskan.
Telur dikatjau, dimasukkan dalam tumisan.
Diaduk sampai rata dan direbus sampai masak.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
551,MR_519_03,ORAK ARIK DJAGUNG,Orak Arik Jagung,519,,Sayuran,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""djagung muda 3 bh."", ""item_original"": ""djagung muda"", ""item_normalized"": ""jagung muda"", ""quantity"": 3.0, ""unit"": ""buah""}, {""original_text"": ""telur ajam 2 btr."", ""item_original"": ""telur ajam"", ""item_normalized"": ""telur ayam"", ""quantity"": 2.0, ""unit"": ""butir""}, {""original_text"": ""wortel 3 bh."", ""item_original"": ""wortel"", ""item_normalized"": ""wortel"", ""quantity"": 3.0, ""unit"": ""buah""}, {""original_text"": ""kol 2 ons"", ""item_original"": ""kol"", ""item_normalized"": ""kol"", ""quantity"": 2.0, ""unit"": ""ons""}, {""original_text"": ""daging 1 ons"", ""item_original"": ""daging"", ""item_normalized"": ""daging"", ""quantity"": 1.0, ""unit"": ""ons""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""prei 2 tk."", ""item_original"": ""prei"", ""item_normalized"": ""prei"", ""quantity"": 2.0, ""unit"": ""tangkai""}, {""original_text"": ""seledri 2 tk."", ""item_original"": ""seledri"", ""item_normalized"": ""seledri"", ""quantity"": 2.0, ""unit"": ""tangkai""}, {""original_text"": ""bawang merah 3 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 3.0, ""unit"": ""buah""}, {""original_text"": ""lombok merah (sudah dibuangi isinja) 2 bh."", ""item_original"": ""lombok merah (sudah dibuangi isinja)"", ""item_normalized"": ""cabai merah (sudah dibuang isinya)"", ""quantity"": 2.0, ""unit"": ""buah""}, {""original_text"": ""garam, pala, lada setjukupnja"", ""item_original"": ""garam, pala, lada"", ""item_normalized"": ""garam, pala, lada"", ""quantity"": null, ""unit"": ""secukupnya""}, {""original_text"": ""vetsin setjukupnja"", ""item_original"": ""vetsin"", ""item_normalized"": ""vetsin (MSG)"", ""quantity"": null, ""unit"": ""secukupnya""}]}]","Djagung, kol, seledri, prei, bawang merah, bawang putih, lombok semuanja di-iris².
Wortel di-potong² sebesar batang korek api. Kepala dan kaki udang digiling halus bersama dengan garam.
Bawang merah dan bawang putih ditumis sampai laju.
Dimasukkan daging giling, pala, lada, dan udang jang digiling dengan garam.
Ditumis sampai semerbak baunja, terus dimasukkan sajur²an kedalamnja.
Kalau sajuran telah matang, dimasukkan kotjokan telur kedalamnja.
Diaduk sampai telur bertjampur dengan sajuran.
Kalau telur sudah matang, diangkat.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
552,MR_520_01,ORAK ARIK PEDA,Orak Arik Peda,520,Djawa Tengah,Lauk Pauk Ikan,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""peda ¼ kg."", ""item_original"": ""peda"", ""item_normalized"": ""peda"", ""quantity"": 0.25, ""unit"": ""kilogram""}, {""original_text"": ""minjak goreng ¼ btl."", ""item_original"": ""minjak goreng"", ""item_normalized"": ""minyak goreng"", ""quantity"": 0.25, ""unit"": ""botol""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 6 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 6.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 3 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 3.0, ""unit"": ""siung""}, {""original_text"": ""lombok merah 6 bh."", ""item_original"": ""lombok merah"", ""item_normalized"": ""cabai merah"", ""quantity"": 6.0, ""unit"": ""buah""}, {""original_text"": ""sereh 1 btg."", ""item_original"": ""sereh"", ""item_normalized"": ""serai"", ""quantity"": 1.0, ""unit"": ""batang""}, {""original_text"": ""laos 1 ptg."", ""item_original"": ""laos"", ""item_normalized"": ""lengkuas"", ""quantity"": 1.0, ""unit"": ""potong""}, {""original_text"": ""salam 2 lbr."", ""item_original"": ""salam"", ""item_normalized"": ""daun salam"", ""quantity"": 2.0, ""unit"": ""lembar""}]}]",,Jawa Tengah,Jawa Tengah,LAUK PAUK BASAH TIDAK BERKUAH
553,MR_521_01,ORAK ARIK PINDANG,Orak Arik Pindang,521,Rembang,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""pindang 10 ekor"", ""item_original"": ""pindang"", ""item_normalized"": ""pindang"", ""quantity"": 10.0, ""unit"": ""ekor""}, {""original_text"": ""kelapa 1/2 btr."", ""item_original"": ""kelapa"", ""item_normalized"": ""kelapa"", ""quantity"": 0.5, ""unit"": ""butir""}, {""original_text"": ""telur ajam 2 btr."", ""item_original"": ""telur ajam"", ""item_normalized"": ""telur ayam"", ""quantity"": 2.0, ""unit"": ""butir""}, {""original_text"": ""minjak kelapa 1 gls."", ""item_original"": ""minjak kelapa"", ""item_normalized"": ""minyak kelapa"", ""quantity"": 1.0, ""unit"": ""gelas""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 5 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 5.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 5 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 5.0, ""unit"": ""siung""}, {""original_text"": ""lombok merah 5 bh."", ""item_original"": ""lombok merah"", ""item_normalized"": ""cabai merah"", ""quantity"": 5.0, ""unit"": ""buah""}, {""original_text"": ""lada laos 1 pt."", ""item_original"": ""lada laos"", ""item_normalized"": ""lada dan lengkuas"", ""quantity"": 1.0, ""unit"": ""potong""}, {""original_text"": ""temu kuntji 1 rdj."", ""item_original"": ""temu kuntji"", ""item_normalized"": ""temu kunci"", ""quantity"": 1.0, ""unit"": ""ruas jari""}, {""original_text"": ""salam 1 lbr."", ""item_original"": ""salam"", ""item_normalized"": ""daun salam"", ""quantity"": 1.0, ""unit"": ""lembar""}, {""original_text"": ""gula merah 1 sdm."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""garam 1 sdt."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok teh""}]}]","Pindang ditjutji bersih, kepalanja dibuang.
Kelapa diparut dibuat santan 2 gelas.
Santan dimasak sampai mendidih, baru ikan dimasukkan. Direbus sampai habis santannja.
Dimasukkan dalam telur jang telah dikatjau.
Digoreng lagi selama 3 menit.",Rembang,Jawa Tengah,LAUK PAUK BASAH TIDAK BERKUAH
554,MR_521_02,OREM OREM,Orem Orem,521,Jawa Timur,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""tempe kedele 5 bks."", ""item_original"": ""tempe kedele"", ""item_normalized"": ""tempe kedelai"", ""quantity"": 5.0, ""unit"": ""bungkus""}, {""original_text"": ""tempe bungkil 5 bks."", ""item_original"": ""tempe bungkil"", ""item_normalized"": ""tempe bungkil"", ""quantity"": 5.0, ""unit"": ""bungkus""}, {""original_text"": ""udang 1/2 ons"", ""item_original"": ""udang"", ""item_normalized"": ""udang"", ""quantity"": 0.5, ""unit"": ""ons""}, {""original_text"": ""kelapa 1/4 btr."", ""item_original"": ""kelapa"", ""item_normalized"": ""kelapa"", ""quantity"": 0.25, ""unit"": ""butir""}]}]",,Jawa Timur,Jawa Timur,LAUK PAUK BASAH TIDAK BERKUAH
555,MR_522_01,OSENG OSENG BUNTJIS,Oseng Oseng Buncis,522,,Tumisan Sayur,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""buntjis 1 kg."", ""item_original"": ""buntjis"", ""item_normalized"": ""buncis"", ""quantity"": 1.0, ""unit"": ""kilogram""}, {""original_text"": ""minjak goreng 2 sdm."", ""item_original"": ""minjak goreng"", ""item_normalized"": ""minyak goreng"", ""quantity"": 2.0, ""unit"": ""sendok makan""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 5 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 5.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 2 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 2.0, ""unit"": ""siung""}, {""original_text"": ""lombok merah 10 bh."", ""item_original"": ""lombok merah"", ""item_normalized"": ""cabai merah"", ""quantity"": 10.0, ""unit"": ""buah""}, {""original_text"": ""kemiri 3 btr."", ""item_original"": ""kemiri"", ""item_normalized"": ""kemiri"", ""quantity"": 3.0, ""unit"": ""butir""}, {""original_text"": ""laos 1 pt."", ""item_original"": ""laos"", ""item_normalized"": ""lengkuas"", ""quantity"": 1.0, ""unit"": ""potong""}, {""original_text"": ""salam 2 lbr."", ""item_original"": ""salam"", ""item_normalized"": ""daun salam"", ""quantity"": 2.0, ""unit"": ""lembar""}, {""original_text"": ""gula merah 1 sdt."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""terasi 1 sdt."", ""item_original"": ""terasi"", ""item_normalized"": ""terasi"", ""quantity"": 1.0, ""unit"": ""sendok teh""}]}]","Buntjis ditjutji bersih, dipotong ketjil².
Bumbu diiris halus, ditumis, ditambah terasi, laos dan salam.
Buntjis dimasukkan, ditambah air 2 gelas, direbus sampai masak.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
